4804471
55 105 1 0 4804695
66 3 0 0 4804695
45 105 1 0 4804697
65 105 1 0 4804697
16 3 0 0 4804698
59 104 1 0 4804698
66 2 0 0 4804700
61 104 1 0 4804700
71 2 0 0 4804701
69 104 1 0 4804702
64 0 0 0 4804703
64 1 0 0 4804703
47 107 1 0 4804704
26 4 0 0 4804705
48 107 1 0 4804706
25 4 0 0 4804706
63 107 1 0 4804707
19 4 0 0 4804708
46 109 1 0 4804708
17 4 0 0 4804709
62 109 1 0 4804710
17 12 0 0 4804710
51 109 1 0 4804711
8 46 0 0 4804712
64 108 1 0 4804713
5 46 0 0 4804713
50 110 1 0 4804714
69 46 0 0 4804715
76 101 1 0 4804716
72 46 0 0 4804717
72 101 1 0 4804717
12 47 0 0 4804718
62 101 1 0 4804719
71 47 0 0 4804720
62 100 1 0 4804720
8 45 0 0 4804721
65 100 1 0 4804722
14 44 0 0 4804723
8 43 0 0 4804723
66 103 1 0 4804724
72 102 1 0 4804725
66 43 0 0 4804726
0 42 0 0 4804726
67 102 1 0 4804727
28 42 0 0 4804728
9 99 1 0 4804729
8 99 1 0 4804729
0 36 0 0 4804730
5 36 0 0 4804730
66 99 1 0 4804731
12 37 0 0 4804732
75 99 1 0 4804733
2 37 0 0 4804733
81 99 1 0 4804734
69 38 0 0 4804735
68 96 1 0 4804736
72 39 0 0 4804736
61 97 1 0 4804737
1 33 0 0 4804738
47 114 1 0 4804739
72 33 0 0 4804739
60 115 1 0 4804740
16 34 0 0 4804741
61 113 1 0 4804741
11 59 0 0 4804742
40 112 1 0 4804743
66 56 0 0 4804744
51 112 1 0 4804744
24 49 0 0 4804745
28 119 1 0 4804746
3 51 0 0 4804747
43 118 1 0 4804747
66 50 0 0 4804748
39 118 1 0 4804749
30 52 0 0 4804750
59 116 1 0 4804750
69 53 0 0 4804751
37 117 1 0 4804752
69 54 0 0 4804753
19 124 1 0 4804753
60 112 0 0 4804754
31 120 1 0 4804754
52 123 0 0 4804756
71 73 1 0 4804756
33 122 0 0 4804757
96 65 1 0 4804757
71 71 0 0 4804758
14 31 1 0 4804760
76 30 1 0 4804761
69 2 1 0 4804763
67 35 1 0 4804764
78 35 1 0 4804766
7 32 1 0 4804767
18 39 1 0 4804769
12 39 1 0 4804770
0 39 1 0 4804771
11 38 1 0 4804773
68 37 1 0 4804774
14 40 1 0 4804775
23 42 1 0 4804777
4 45 1 0 4804778
72 44 1 0 4804890
71 40 1 0 4804892
69 55 1 0 4804894
19 40 1 0 4804895
88 45 1 0 4804896
10 43 1 0 4804898
74 44 1 0 4804899
70 37 0 0 4804899
72 74 1 0 4804901
19 52 1 0 4804902
10 42 1 0 4804904
28 44 1 0 4804905
18 52 1 0 4804906
72 33 1 0 4804908
66 39 1 0 4804909
68 40 1 0 4804911
68 41 1 0 4804912
70 43 1 0 4804913
69 57 0 0 4804913
32 46 1 0 4804914
16 28 0 0 4804915
14 46 1 0 4804915
74 54 0 0 4804916
71 47 1 0 4804918
26 44 1 0 4804919
73 48 0 0 4804919
2 44 1 0 4804920
4 44 1 0 4804921
50 116 0 0 4804922
21 45 1 0 4804923
16 45 1 0 4804923
70 48 0 0 4804924
17 45 1 0 4804925
71 57 0 0 4804926
72 45 1 0 4804927
8 45 1 0 4804927
46 120 0 0 4804928
14 45 1 0 4804929
69 32 0 0 4804930
42 114 1 0 4804930
48 121 0 0 4804931
50 113 1 0 4804932
64 116 0 0 4804933
36 117 1 0 4804933
52 114 0 0 4804934
61 117 1 0 4804935
75 46 0 0 4804936
51 117 1 0 4804936
73 44 0 0 4804937
51 116 1 0 4804938
70 40 0 0 4804939
70 41 0 0 4804939
40 116 1 0 4804940
76 39 0 0 4804941
46 119 1 0 4804942
8 36 0 0 4804942
34 119 1 0 4804943
68 52 0 0 4804944
59 119 1 0 4804945
12 55 0 0 4804945
49 119 1 0 4804946
44 119 1 0 4804947
4 48 0 0 4804948
1 49 0 0 4804948
37 118 1 0 4804949
31 60 0 0 4804950
50 118 1 0 4804951
69 56 0 0 4804951
61 118 1 0 4804952
67 59 0 0 4804953
16 127 1 0 4804954
61 104 0 0 4804954
17 127 1 0 4804955
18 127 1 0 4804956
66 106 0 0 4804956
19 127 1 0 4804957
52 108 0 0 4804958
12 126 1 0 4804959
65 110 0 0 4804959
21 124 1 0 4804960
66 111 0 0 4804961
20 124 1 0 4804962
78 101 0 0 4804962
56 124 1 0 4804964
42 121 1 0 4804964
65 102 0 0 4804965
65 103 0 0 4804966
45 121 1 0 4804966
38 121 1 0 4804967
20 121 0 0 4804968
25 120 1 0 4804969
61 120 0 0 4804970
37 120 1 0 4804970
33 123 0 0 4804972
45 123 0 0 4804972
44 120 1 0 4804973
46 122 0 0 4804973
50 120 1 0 4804975
33 124 0 0 4804975
96 120 1 0 4804976
45 126 0 0 4804976
28 120 1 0 4804977
44 115 0 0 4804978
26 122 1 0 4804979
51 115 0 0 4804979
28 123 1 0 4804981
63 112 0 0 4804981
34 123 1 0 4804982
36 118 0 0 4804983
66 94 1 0 4804984
114 95 1 0 4804984
38 119 0 0 4804985
66 95 1 0 4804986
44 117 0 0 4804987
68 93 1 0 4804987
70 78 0 0 4804988
70 93 1 0 4804989
66 75 0 0 4804990
68 90 1 0 4804990
72 71 0 0 4804991
67 72 1 0 4804992
72 65 0 0 4804993
71 72 1 0 4804993
4 29 0 0 4804994
70 73 1 0 4804995
13 28 0 0 4804996
13 23 0 0 4804996
73 74 1 0 4804997
15 22 0 0 4804998
72 66 1 0 4804999
0 18 0 0 4804999
67 67 1 0 4805000
17 14 0 0 4805001
70 64 1 0 4805001
66 4 0 0 4805002
71 65 1 0 4805003
66 1 0 0 4805004
71 71 1 0 4805004
20 47 0 0 4805005
70 70 1 0 4805006
26 46 0 0 4805006
68 69 1 0 4805007
21 46 0 0 4805008
71 68 1 0 4805008
1 46 0 0 4805010
4 28 1 0 4805010
10 44 0 0 4805011
3 28 1 0 4805011
69 45 0 0 4805012
2 28 1 0 4805012
77 41 0 0 4805013
8 28 1 0 4805014
71 34 0 0 4805015
12 28 1 0 4805015
18 37 0 0 4805016
65 28 1 0 4805018
78 28 1 0 4805019
9 29 1 0 4805020
14 29 1 0 4805022
0 29 1 0 4805023
7 29 1 0 4805024
5 30 1 0 4805026
18 30 1 0 4805027
66 30 1 0 4805029
72 31 1 0 4805030
76 31 1 0 4805032
8 31 1 0 4805033
2 26 1 0 4805035
12 26 1 0 4805036
13 17 1 0 4805037
11 16 1 0 4805039
19 19 1 0 4805040
18 19 1 0 4805041
8 9 1 0 4805043
14 53 1 0 4805044
71 53 1 0 4805045
15 53 1 0 4805047
66 52 1 0 4805048
12 55 1 0 4805050
16 51 1 0 4805051
26 37 1 0 4805053
26 36 1 0 4805054
8 35 1 0 4805055
67 34 1 0 4805057
69 42 1 0 4805161
15 35 1 0 4805166
70 39 1 0 4805170
72 34 1 0 4805171
67 33 1 0 4805172
14 42 1 0 4805174
11 33 1 0 4805175
8 32 1 0 4805177
7 38 1 0 4805178
27 46 1 0 4805179
70 37 1 0 4805181
27 37 1 0 4805182
27 34 1 0 4805184
68 33 1 0 4805185
15 32 1 0 4805187
68 48 1 0 4805188
23 50 1 0 4805189
68 35 0 0 4805190
10 51 1 0 4805192
67 51 1 0 4805193
75 54 0 0 4805193
71 55 1 0 4805194
64 109 0 0 4805195
28 55 1 0 4805196
8 37 0 0 4805196
10 55 1 0 4805197
66 45 0 0 4805197
1 54 1 0 4805198
66 109 0 0 4805199
8 54 1 0 4805200
14 54 1 0 4805200
74 67 0 0 4805201
19 54 1 0 4805201
73 45 0 0 4805202
26 54 1 0 4805203
73 34 0 0 4805204
16 53 1 0 4805204
75 44 0 0 4805205
32 51 0 0 4805206
32 52 1 0 4805207
59 103 0 0 4805207
70 52 1 0 4805208
14 43 0 0 4805209
62 106 1 0 4805210
63 3 0 0 4805210
58 106 1 0 4805211
107 12 0 0 4805212
22 106 1 0 4805213
68 107 0 0 4805213
64 107 1 0 4805214
61 102 0 0 4805215
72 105 1 0 4805215
54 121 0 0 4805216
5 104 1 0 4805217
70 31 0 0 4805218
46 104 1 0 4805218
23 5 0 0 4805219
68 104 1 0 4805220
14 35 0 0 4805221
45 110 1 0 4805221
79 32 0 0 4805222
30 39 0 0 4805223
62 111 1 0 4805224
17 36 0 0 4805224
56 108 1 0 4805225
24 43 0 0 4805226
55 109 1 0 4805227
68 40 0 0 4805228
69 97 1 0 4805229
12 56 0 0 4805229
71 97 1 0 4805230
75 59 0 0 4805231
77 96 1 0 4805232
71 51 0 0 4805233
64 96 1 0 4805233
75 50 0 0 4805235
61 99 1 0 4805235
75 67 0 0 4805236
72 98 1 0 4805237
74 78 0 0 4805238
54 103 1 0 4805238
65 105 0 0 4805239
62 103 1 0 4805240
55 107 0 0 4805241
124 103 1 0 4805241
60 106 0 0 4805243
61 101 1 0 4805243
64 108 0 0 4805244
57 101 1 0 4805245
72 97 0 0 4805246
71 101 1 0 4805246
75 101 0 0 4805247
58 100 1 0 4805248
61 119 0 0 4805249
41 119 0 0 4805249
66 100 1 0 4805250
61 116 0 0 4805250
32 117 1 0 4805251
13 33 0 0 4805252
35 117 1 0 4805253
76 35 0 0 4805254
39 117 1 0 4805254
6 38 0 0 4805255
62 117 1 0 4805256
75 36 0 0 4805257
41 116 1 0 4805257
29 44 0 0 4805258
46 116 1 0 4805259
32 42 0 0 4805260
35 116 1 0 4805260
3 42 0 0 4805261
63 119 1 0 4805262
69 41 0 0 4805263
42 119 1 0 4805263
72 57 0 0 4805264
33 119 1 0 4805264
27 54 0 0 4805265
32 118 1 0 4805266
12 20 0 0 4805267
45 118 1 0 4805267
75 29 0 0 4805268
14 112 1 0 4805270
44 112 1 0 4805271
59 112 1 0 4805273
62 113 1 0 4805274
51 113 1 0 4805276
50 114 1 0 4805277
52 114 1 0 4805279
62 114 1 0 4805280
41 115 1 0 4805282
35 115 1 0 4805283
63 115 1 0 4805285
42 124 1 0 4805286
67 42 1 0 4805288
75 42 1 0 4805289
15 42 1 0 4805291
21 43 1 0 4805292
16 43 1 0 4805293
0 43 1 0 4805295
66 43 1 0 4805296
74 41 1 0 4805298
65 41 1 0 4805299
21 40 1 0 4805300
16 40 1 0 4805302
28 40 1 0 4805303
65 40 1 0 4805304
32 44 1 0 4805306
9 44 1 0 4805307
27 45 1 0 4805309
25 46 1 0 4805310
13 46 1 0 4805311
4 47 1 0 4805313
65 47 1 0 4805314
13 38 1 0 4805316
19 38 1 0 4805317
6 36 1 0 4805319
12 37 1 0 4805320
16 37 1 0 4805321
12 35 1 0 4805323
66 34 1 0 4805324
70 33 1 0 4805326
66 2 1 0 4805327
13 31 1 0 4805328
20 20 1 0 4805346
51 113 0 0 4805432
67 2 1 0 4805437
63 0 1 0 4805438
65 34 1 0 4805440
65 38 1 0 4805441
1 22 1 0 4805443
9 31 1 0 4805444
28 35 1 0 4805445
17 35 1 0 4805447
67 38 1 0 4805448
76 37 1 0 4805450
69 37 1 0 4805451
19 36 1 0 4805452
19 50 1 0 4805453
71 4 0 0 4805454
68 50 1 0 4805455
65 50 1 0 4805457
13 50 1 0 4805458
68 51 1 0 4805460
3 48 1 0 4805462
24 49 1 0 4805463
110 63 1 0 4805465
69 63 1 0 4805466
70 63 1 0 4805468
10 62 1 0 4805468
74 77 0 0 4805469
2 56 1 0 4805471
21 57 1 0 4805472
73 43 0 0 4805472
18 57 1 0 4805473
64 102 0 0 4805473
11 58 1 0 4805475
4 58 1 0 4805476
29 43 0 0 4805476
43 115 1 0 4805478
70 106 1 0 4805479
66 105 1 0 4805480
23 51 0 0 4805481
70 94 1 0 4805481
70 32 0 0 4805482
68 95 1 0 4805483
74 71 0 0 4805484
116 90 1 0 4805484
19 40 0 0 4805485
72 70 1 0 4805486
68 96 0 0 4805486
113 64 1 0 4805488
90 64 1 0 4805489
70 97 0 0 4805490
66 67 1 0 4805491
73 4 0 0 4805491
68 73 1 0 4805492
15 52 0 0 4805492
74 72 1 0 4805493
14 13 0 0 4805494
121 76 1 0 4805495
31 122 0 0 4805495
10 26 1 0 4805496
16 29 0 0 4805497
13 26 1 0 4805498
5 26 1 0 4805498
73 68 0 0 4805499
11 27 1 0 4805500
57 105 0 0 5802680
22 62 0 1 5802689
64 117 1 1 5802708
10 23 0 1 5802711
74 107 0 1 5802717
10 31 1 1 5802742
79 32 0 1 5802768
75 57 0 1 5802768
11 34 1 1 5802777
56 101 1 1 5802834
5 57 1 1 5802838
77 100 0 1 5802885
18 39 0 1 5802898
15 58 0 1 5802910
67 76 0 1 5802941
22 127 0 1 5802967
0 5 0 1 5803057
59 105 0 1 5803071
62 95 1 1 5803118
106 12 1 1 5803128
71 39 0 0 5803135
26 55 0 1 5803142
107 8 0 1 5803174
18 41 0 1 5803196
14 93 1 1 5803246
124 90 1 1 5803251
70 55 0 0 5803273
122 16 1 1 5803332
102 12 1 1 5803358
74 43 0 0 5803375
65 35 0 1 5803380
18 5 0 0 5803440
75 47 0 0 5803441
117 41 0 1 5803539
122 81 1 1 5803585
22 120 0 1 5803592
66 53 0 0 5803601
63 121 0 1 5803629
53 112 0 0 5803664
67 54 0 0 5803678
70 54 0 0 5803771
74 76 1 1 5803796
50 111 1 0 5803799
78 95 1 1 5803808
19 122 1 1 5803852
70 43 0 0 5803853
108 50 1 1 5803862
68 45 0 0 5803975
20 4 0 0 5804030
66 54 0 0 5804069
68 76 0 0 5804080
18 35 0 0 5804087
78 38 0 0 5804106
12 30 0 0 5804121
69 50 1 0 5804135
19 50 0 0 5804171
78 32 0 0 5804172
39 121 0 0 5804186
121 89 1 1 5804189
36 121 0 0 5804190
29 54 0 0 5804192
74 46 0 0 5804208
24 45 1 0 5804212
30 48 0 0 5804215
19 5 0 0 5804218
72 76 0 0 5804219
72 35 0 0 5804224
38 115 1 0 5804227
70 71 0 0 5804229
66 40 0 0 5804230
67 53 0 0 5804232
45 120 0 0 5804239
68 3 0 0 5804239
67 32 1 0 5804242
21 5 0 0 5804245
66 3 0 0 5804247
42 118 0 0 5804248
71 1 0 0 5804262
71 50 0 0 5804265
52 116 0 0 5804278
22 5 0 0 5804282
70 50 0 0 5804284
45 121 0 0 5804294
62 111 0 0 5804312
73 55 0 0 5804326
70 49 0 0 5804377
70 51 0 0 5804381
67 42 0 0 5804382
26 38 0 0 5804395
68 33 0 0 5804397
21 6 0 0 5804398
67 1 0 0 5804400
68 40 0 0 5804401
70 39 0 0 5804403
71 76 0 0 5804404
20 40 0 0 5804406
21 4 0 0 5804407
68 49 0 0 5804407
68 39 1 0 5804412
74 61 0 0 5804415
38 120 0 0 5804416
2 49 0 0 5804418
39 118 0 0 5804419
70 38 0 0 5804420
30 46 0 0 5804422
70 57 0 0 5804423
46 123 0 0 5804425
17 3 0 0 5804426
31 49 0 0 5804427
55 113 1 1 5804428
67 48 0 0 5804429
52 112 0 0 5804430
70 47 0 0 5804432
14 4 0 0 5804432
70 94 1 0 5804433
68 1 0 0 5804434
67 73 0 0 5804436
70 52 0 0 5804437
8 32 1 0 5804437
67 50 0 0 5804438
41 115 1 0 5804439
68 57 0 0 5804439
66 45 1 0 5804440
68 46 0 0 5804441
66 101 1 0 5804442
68 32 0 0 5804442
15 45 1 0 5804444
42 116 1 0 5804444
70 76 0 0 5804445
71 75 0 0 5804445
22 93 1 1 5804446
44 123 0 0 5804447
67 47 1 0 5804448
34 121 0 0 5804448
21 48 1 0 5804449
39 120 0 0 5804450
66 29 1 0 5804450
61 115 0 0 5804451
70 34 1 0 5804452
42 119 0 0 5804453
64 108 1 0 5804454
50 110 0 0 5804455
68 29 1 0 5804455
49 111 0 0 5804456
68 93 1 0 5804457
54 109 0 0 5804458
6 38 1 0 5804459
57 106 0 0 5804459
70 68 1 0 5804460
55 107 0 0 5804461
72 97 1 0 5804461
17 5 0 0 5804462
29 42 1 0 5804463
19 4 0 0 5804463
35 117 1 0 5804464
17 4 0 0 6802984
29 51 1 1 6802986
24 39 1 0 6803008
104 63 1 1 6803028
71 60 1 1 6803056
9 58 1 1 6803090
108 2 1 1 6803098
56 111 1 1 6803104
62 113 1 1 6803128
75 33 0 1 6803129
103 67 1 1 6803141
57 112 1 1 6803149
35 50 1 1 6803159
118 63 1 1 6803175
112 92 1 1 6803194
88 58 1 1 6803264
15 9 0 1 6803294
42 118 0 1 6803335
6 50 1 0 6803336
37 122 0 0 6803343
28 44 0 1 6803344
17 34 1 1 6803356
18 6 1 1 6803419
32 52 0 1 6803425
52 116 0 1 6803517
17 53 0 1 6803618
17 3 0 0 6803655
120 103 1 1 6803666
20 58 0 1 6803676
19 3 0 0 6803678
71 53 0 0 6803699
37 121 0 0 6803738
87 67 1 1 6803751
70 58 0 0 6803819
8 51 0 1 6803836
10 45 0 1 6803845
74 59 1 1 6803883
83 58 1 1 6803939
116 55 1 1 6803965
25 61 0 1 6803983
87 99 1 1 6804053
120 54 1 1 6804077
82 111 1 1 6804078
64 3 0 0 6804096
4 44 0 0 6804119
18 3 0 0 6804146
70 44 0 0 6804149
49 112 0 0 6804153
36 118 0 1 6804225
53 111 0 0 6804241
70 57 0 0 6804253
66 75 0 0 6804260
67 73 0 0 6804270
19 39 1 0 6804296
54 109 0 0 7804930
92 103 1 1 7805079
29 33 1 1 7805087
60 105 1 0 7805090
70 46 1 0 7805097
67 46 1 0 7805099
51 113 1 0 7805100
66 50 1 0 7805102
69 54 1 0 7805103
42 117 1 0 7805104
69 48 1 0 7805106
67 50 1 0 7805107
53 105 1 0 7805108
51 112 1 0 7805110
78 31 1 0 7805111
66 46 1 0 7805112
68 45 1 0 7805113
71 51 0 0 7805114
68 40 1 0 7805115
66 38 1 0 7805117
66 32 1 0 7805118
67 33 1 0 7805119
60 101 1 0 7805121
64 108 1 0 7805122
52 111 1 0 7805124
30 119 1 0 7805126
61 112 1 0 7805127
62 114 1 0 7805128
70 43 0 0 7805128
68 68 1 0 7805130
70 71 1 0 7805131
70 65 1 0 7805133
68 72 1 0 7805134
68 94 1 0 7805135
70 48 0 0 7805136
64 103 0 0 7805136
24 50 1 0 7805137
69 50 1 0 7805139
70 50 1 0 7805139
70 3 0 0 7805140
6 50 0 0 7805141
69 51 1 0 7805142
67 42 0 0 7805142
1 48 1 0 7805144
69 49 1 0 7805145
25 49 1 0 7805146
66 53 1 0 7805147
72 50 0 0 7805148
28 52 1 0 7805149
68 2 0 0 7805149
72 54 1 0 7805150
29 43 0 0 7805151
8 40 1 0 7805151
45 120 0 0 7805152
3 40 1 0 7805154
24 41 1 0 7805155
70 39 0 0 7805155
23 42 1 0 7805156
9 42 1 0 7805158
68 40 0 0 7805158
17 43 1 0 7805159
68 45 0 0 7805159
69 45 1 0 7805160
40 119 0 0 7805161
5 44 1 0 7805162
27 54 0 0 7805162
7 44 1 0 7805163
34 121 0 0 7805164
68 46 1 0 7805165
17 3 0 0 7805166
6 46 1 0 7805166
13 54 0 0 7805167
32 47 1 0 7805167
14 6 0 0 7805168
68 39 1 0 7805169
67 43 0 0 7805170
16 38 1 0 7805170
35 121 0 0 7805172
3 36 1 0 7805173
66 37 1 0 7805175
2 33 1 0 7805176
70 35 0 0 7805176
0 33 1 0 7805178
0 32 1 0 7805178
69 55 0 0 7805179
1 35 1 0 7805180
71 44 0 0 7805181
71 34 1 0 7805182
11 28 1 0 7805183
70 55 0 0 7805184
69 29 1 0 7805185
7 30 1 0 7805187
66 30 1 0 7805188
39 120 0 0 7805188
70 31 1 0 7805189
51 112 0 0 7805190
9 22 1 0 7805191
70 42 0 0 7805191
66 2 1 0 7805192
105 6 1 0 7805193
15 6 0 0 7805194
54 106 1 0 7805195
50 120 0 0 7805195
51 107 1 0 7805197
54 105 1 0 7805198
62 105 1 0 7805200
54 108 1 0 7805201
61 108 1 0 7805203
62 108 1 0 7805204
46 108 1 0 7805206
52 109 1 0 7805207
50 111 1 0 7805209
53 110 1 0 7805210
59 103 1 0 7805212
57 103 1 0 7805213
60 102 1 0 7805215
66 101 1 0 7805216
72 97 1 0 7805218
42 116 1 0 7805219
38 117 1 0 7805220
32 119 1 0 7805222
50 112 1 0 7805223
71 65 1 0 7805337
39 119 0 0 7805339
68 74 0 0 7805341
62 102 0 0 7805344
73 73 0 0 7805346
70 54 0 0 7805347
53 111 0 0 7805349
67 50 0 0 7805350
68 46 0 0 7805352
23 4 0 0 7805353
70 40 0 0 7805354
46 123 0 0 7805356
50 111 0 0 7805358
35 122 0 0 7805359
16 5 0 0 7805361
23 6 0 0 7805364
64 104 0 0 7805366
68 43 0 0 7805367
72 30 0 0 7805369
71 36 0 0 7805370
32 44 0 0 7805371
72 71 0 0 7805373
20 7 0 0 7805374
14 31 0 0 7805375
31 47 0 0 7805377
68 55 0 0 7805378
71 48 0 0 7805380
42 118 0 0 7805381
36 121 0 0 7805383
58 120 0 0 7805384
64 101 0 0 7805385
61 103 0 0 7805387
19 7 0 0 7805388
25 51 1 0 7805389
65 2 0 0 7805390
16 3 0 0 7805391
32 60 0 0 7805392
68 56 0 0 7805394
91 109 1 0 7805394
72 52 0 0 7805395
67 51 1 0 7805395
20 54 0 0 7805397
71 50 0 0 7805398
72 48 0 0 7805399
47 113 1 0 7805400
68 49 0 0 7805400
63 112 1 0 7805401
68 35 0 0 7805402
23 45 1 0 7805403
69 33 0 0 7805403
64 98 1 0 7805404
76 32 0 0 7805405
21 48 1 0 7805406
69 37 0 0 7805406
72 72 1 0 7805407
67 38 0 0 7805408
68 66 1 0 7805409
6 42 0 0 7805409
69 69 1 0 7805410
10 42 0 0 7805410
52 113 1 0 7805411
6 43 0 0 7805412
30 122 1 0 7805413
67 41 0 0 7805413
26 122 1 0 7805414
30 44 0 0 7805415
67 45 1 0 7805415
10 44 0 0 7805416
76 42 1 0 7805417
71 46 0 0 7805417
4 43 1 0 7805418
77 47 0 0 7805419
70 40 1 0 7805420
70 72 0 0 7805420
13 40 1 0 7805421
73 74 0 0 7805422
4 38 1 0 7805423
73 64 0 0 7805423
67 39 1 0 7805424
64 105 0 0 7805424
13 37 1 0 7805426
63 104 0 0 7805426
77 33 1 0 7805427
59 107 0 0 7805427
70 33 1 0 7805429
54 109 0 0 7805429
67 34 1 0 7805430
53 109 0 0 7805430
23 50 1 0 7805431
19 50 1 0 7805432
62 109 0 0 7805433
23 51 1 0 7805433
63 110 0 0 7805434
0 51 1 0 7805435
60 103 0 0 7805435
6 49 1 0 7805436
63 102 0 0 7805437
2 49 1 0 7805438
33 123 0 0 7805438
0 49 1 0 7805439
33 122 0 0 7805440
2 48 1 0 7805441
74 55 1 0 7805441
42 121 0 0 7805442
1 54 1 0 7805443
62 120 0 0 7805444
44 124 0 0 7805444
9 53 1 0 7805446
72 53 1 0 7805446
63 117 0 0 7805447
69 52 1 0 7805447
62 116 0 0 7805448
3 52 1 0 7805449
38 119 0 0 7805450
72 60 1 0 7805451
50 115 0 0 7805451
72 62 1 0 7805452
50 114 0 0 7805453
11 56 1 0 7805454
50 113 0 0 7805454
69 73 1 0 7805455
23 5 0 0 7805456
74 72 1 0 7805456
19 4 0 0 7805457
70 72 1 0 7805458
25 4 0 0 7805459
72 74 1 0 7805459
18 6 0 0 7805460
66 69 1 0 7805461
68 3 0 0 7805462
64 69 1 0 7805462
65 3 0 0 7805463
72 68 1 0 7805464
19 2 0 0 7805465
70 68 1 0 7805465
64 0 0 0 7805467
69 71 1 0 7805467
63 1 0 0 7805468
67 71 1 0 7805468
10 11 0 0 7805470
72 66 1 0 7805470
19 26 0 0 7805471
16 26 0 0 7805471
67 66 1 0 7805472
70 29 0 0 7805473
67 67 1 0 7805474
6 18 0 0 7805474
70 67 1 0 7805475
13 23 0 0 7805476
69 65 1 0 7805477
17 34 0 0 7805477
66 95 1 0 7805478
14 34 0 0 7805479
69 95 1 0 7805479
69 34 0 0 7805480
66 93 1 0 7805481
68 33 0 0 7805482
42 115 1 0 7805482
68 44 0 0 7805484
37 114 1 0 7805484
74 45 0 0 7805485
40 113 1 0 7805485
69 45 0 0 7805487
69 47 0 0 7805487
63 113 1 0 7805488
73 46 0 0 7805488
14 112 1 0 7805489
20 112 1 0 7805490
14 43 0 0 7805491
74 42 0 0 7805491
35 117 1 0 7805492
24 58 0 0 7805492
37 117 1 0 7805494
68 59 0 0 7805494
44 116 1 0 7805495
70 57 0 0 7805496
33 116 1 0 7805497
43 119 1 0 7805497
